strain	date	virus	region	country	host	isolate_id	submitting_lab	originating_lab
A/chicken/Montana/23-034346-007-original/2023	2023-11-07	avian_flu	North America	United States	Avian	EPI_ISL_18698997	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-034358-001-original/2023	2023-11-07	avian_flu	North America	United States	Avian	EPI_ISL_18698999	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-034358-002-original/2023	2023-11-07	avian_flu	North America	United States	Avian	EPI_ISL_18699000	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-034369-001-original/2023	2023-11-07	avian_flu	North America	United States	Avian	EPI_ISL_18699001	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-034369-002-original/2023	2023-11-07	avian_flu	North America	United States	Avian	EPI_ISL_18699003	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-034372-001-original/2023	2023-11-07	avian_flu	North America	United States	Avian	EPI_ISL_18699004	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-034372-002-original/2023	2023-11-07	avian_flu	North America	United States	Avian	EPI_ISL_18699005	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-034438-001-original/2023	2023-11-07	avian_flu	North America	United States	Avian	EPI_ISL_18699007	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-034438-002-original/2023	2023-11-07	avian_flu	North America	United States	Avian	EPI_ISL_18699008	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/New_Jersey/23-027703-001-original/2023	2023-09-13	avian_flu	North America	United States	Avian	EPI_ISL_18731617	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/Muscovy_duck/New_Jersey/23-027703-003-original/2023	2023-09-13	avian_flu	North America	United States	Avian	EPI_ISL_18731618	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/guinea_fowl/New_Jersey/23-027703-012-original/2023	2023-09-13	avian_flu	North America	United States	Avian	EPI_ISL_18731619	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Missouri/23-034952-002-original/2023	2023-11-10	avian_flu	North America	United States	Avian	EPI_ISL_18741775	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-036929-001-original/2023	2023-11-19	avian_flu	North America	United States	Avian	EPI_ISL_18741776	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-036928-001-original/2023	2023-11-20	avian_flu	North America	United States	Avian	EPI_ISL_18741778	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-036928-002-original/2023	2023-11-20	avian_flu	North America	United States	Avian	EPI_ISL_18741779	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-036898-001-original/2023	2023-11-20	avian_flu	North America	United States	Avian	EPI_ISL_18741780	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-036898-002-original/2023	2023-11-20	avian_flu	North America	United States	Avian	EPI_ISL_18741781	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Wisconsin/23-036896-001-original/2023	2023-11-20	avian_flu	North America	United States	Avian	EPI_ISL_18741782	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Wisconsin/23-036896-002-original/2023	2023-11-20	avian_flu	North America	United States	Avian	EPI_ISL_18741783	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Ohio/23-036779-001-original/2023	2023-11-18	avian_flu	North America	United States	Avian	EPI_ISL_18741784	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Ohio/23-036779-002-original/2023	2023-11-18	avian_flu	North America	United States	Avian	EPI_ISL_18741785	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Florida/23-036761-002-original/2023	2023-11-17	avian_flu	North America	United States	Avian	EPI_ISL_18741786	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-036745-001-original/2023	2023-11-17	avian_flu	North America	United States	Avian	EPI_ISL_18741787	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-036744-001-original/2023	2023-11-17	avian_flu	North America	United States	Avian	EPI_ISL_18741789	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-036742-002-original/2023	2023-11-19	avian_flu	North America	United States	Avian	EPI_ISL_18741791	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-036742-003-original/2023	2023-11-20	avian_flu	North America	United States	Avian	EPI_ISL_18741792	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Maryland/23-036719-001-original/2023	2023-11-16	avian_flu	North America	United States	Avian	EPI_ISL_18741793	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Texas/23-036713-001-original/2023	2023-11-20	avian_flu	North America	United States	Avian	EPI_ISL_18741794	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-036676-001-original/2023	2023-11-20	avian_flu	North America	United States	Avian	EPI_ISL_18741795	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-036676-002-original/2023	2023-11-18	avian_flu	North America	United States	Avian	EPI_ISL_18741796	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-036675-001-original/2023	2023-11-18	avian_flu	North America	United States	Avian	EPI_ISL_18741797	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-036675-002-original/2023	2023-11-17	avian_flu	North America	United States	Avian	EPI_ISL_18741798	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-036674-001-original/2023	2023-11-17	avian_flu	North America	United States	Avian	EPI_ISL_18741799	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-036674-002-original/2023	2023-11-19	avian_flu	North America	United States	Avian	EPI_ISL_18741800	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-036673-001-original/2023	2023-11-19	avian_flu	North America	United States	Avian	EPI_ISL_18741801	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-036673-002-original/2023	2023-11-19	avian_flu	North America	United States	Avian	EPI_ISL_18741802	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/New_Mexico/23-036561-001-original/2023	2023-11-14	avian_flu	North America	United States	Avian	EPI_ISL_18749394	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/domestic_goose/Wisconsin/23-036555-001-original/2023	2023-11-16	avian_flu	North America	United States	Avian	EPI_ISL_18749395	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-036553-001-original/2023	2023-11-16	avian_flu	North America	United States	Avian	EPI_ISL_18749396	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-036553-002-original/2023	2023-11-16	avian_flu	North America	United States	Avian	EPI_ISL_18749397	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-036552-001-original/2023	2023-11-17	avian_flu	North America	United States	Avian	EPI_ISL_18749398	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-036552-002-original/2023	2023-11-17	avian_flu	North America	United States	Avian	EPI_ISL_18749399	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/South_Dakota/23-036549-001-original/2023	2023-11-16	avian_flu	North America	United States	Avian	EPI_ISL_18749400	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/domestic_duck/California/23-036543-001-original/2023	2023-11-15	avian_flu	North America	United States	Avian	EPI_ISL_18749401	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/domestic_duck/California/23-036543-002-original/2023	2023-11-15	avian_flu	North America	United States	Avian	EPI_ISL_18749402	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/South_Dakota/23-035816-002-original/2023	2023-11-15	avian_flu	North America	United States	Avian	EPI_ISL_18749403	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/South_Dakota/23-035815-001-original/2023	2023-11-14	avian_flu	North America	United States	Avian	EPI_ISL_18749404	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/South_Dakota/23-035811-001-original/2023	2023-11-15	avian_flu	North America	United States	Avian	EPI_ISL_18749405	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/domestic_goose/South_Dakota/23-035811-003-original/2023	2023-11-15	avian_flu	North America	United States	Avian	EPI_ISL_18749406	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-035802-001-original/2023	2023-11-15	avian_flu	North America	United States	Avian	EPI_ISL_18749407	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-035802-002-original/2023	2023-11-15	avian_flu	North America	United States	Avian	EPI_ISL_18749408	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-035802-003-original/2023	2023-11-15	avian_flu	North America	United States	Avian	EPI_ISL_18749409	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-035616-001-original/2023	2023-11-14	avian_flu	North America	United States	Avian	EPI_ISL_18749410	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Florida/23-035663-001-original/2023	2023-11-15	avian_flu	North America	United States	Avian	EPI_ISL_18749411	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/domestic_goose/Florida/23-035656-001-original/2023	2023-11-14	avian_flu	North America	United States	Avian	EPI_ISL_18749440	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/Minnesota/23-035616-002-original/2023	2023-11-14	avian_flu	North America	United States	Avian	EPI_ISL_18749441	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Iowa/23-035546-001-original/2023	2023-11-14	avian_flu	North America	United States	Avian	EPI_ISL_18749442	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Iowa/23-035546-002-original/2023	2023-11-14	avian_flu	North America	United States	Avian	EPI_ISL_18749443	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Oregon/23-035545-001-original/2023	2023-11-13	avian_flu	North America	United States	Avian	EPI_ISL_18749444	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Oregon/23-035545-002-original/2023	2023-11-13	avian_flu	North America	United States	Avian	EPI_ISL_18749445	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Oregon/23-035544-004-original/2023	2023-11-14	avian_flu	North America	United States	Avian	EPI_ISL_18749446	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Oregon/23-035544-005-original/2023	2023-11-14	avian_flu	North America	United States	Avian	EPI_ISL_18749447	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/Canada_goose/Maryland/23-034924-005-original/2023	2023-11-09	avian_flu	North America	United States	Avian	EPI_ISL_18749448	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/Canada_goose/Maryland/23-034924-007-original/2023	2023-11-09	avian_flu	North America	United States	Avian	EPI_ISL_18749449	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Oregon/23-035544-001-original/2023	2023-11-14	avian_flu	North America	United States	Avian	EPI_ISL_18749450	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Oregon/23-035544-002-original/2023	2023-11-14	avian_flu	North America	United States	Avian	EPI_ISL_18749451	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/North_Dakota/23-035082-001-original/2023	2023-11-13	avian_flu	North America	United States	Avian	EPI_ISL_18749452	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/turkey/North_Dakota/23-035082-002-original/2023	2023-11-13	avian_flu	North America	United States	Avian	EPI_ISL_18749453	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Michigan/23-035041-001-original/2023	2023-11-14	avian_flu	North America	United States	Avian	EPI_ISL_18749454	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/North_Dakota/23-035040-001-original/2023	2023-11-13	avian_flu	North America	United States	Avian	EPI_ISL_18749455	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Oregon/23-034937-001-original/2023	2023-11-06	avian_flu	North America	United States	Avian	EPI_ISL_18749456	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/chicken/Oregon/23-034934-001-original/2023	2023-11-06	avian_flu	North America	United States	Avian	EPI_ISL_18749457	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/Canada_goose/Maryland/23-034924-001-original/2023	2023-11-09	avian_flu	North America	United States	Avian	EPI_ISL_18749458	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
A/domestic_goose/Texas/23-034913-001-original/2023	2023-11-06	avian_flu	North America	United States	Avian	EPI_ISL_18749460	National Veterinary Services Laboratories - USDA	National Veterinary Services Laboratories - USDA
